"Gene_ID","GSM7012039","GSM7012040"
"ENSMUSG00000096479",0,0
"ENSMUSG00000096480",0,0
"ENSMUSG00000096481",0,0
"ENSMUSG00000096482",0,0
"ENSMUSG00000096483",0,0
"ENSMUSG00000096484",0,0
"ENSMUSG00000096485",0,0
"ENSMUSG00000096486",1,0
"ENSMUSG00000096488",0,0
"ENSMUSG00000096490",0,0
"ENSMUSG00000096492",0,0
"ENSMUSG00000096496",4,2
"ENSMUSG00000096497",0,0
"ENSMUSG00000096498",0,0
"ENSMUSG00000096499",0,0
"ENSMUSG00000096500",0,0
"ENSMUSG00000096502",6,2
"ENSMUSG00000096504",0,0
"ENSMUSG00000096505",0,0
"ENSMUSG00000096506",0,0
"ENSMUSG00000096507",0,0
"ENSMUSG00000096508",0,0
"ENSMUSG00000096510",0,0
"ENSMUSG00000096512",0,0
"ENSMUSG00000096513",0,0
"ENSMUSG00000096514",0,0
"ENSMUSG00000096515",0,0
"ENSMUSG00000096516",0,0
"ENSMUSG00000096517",0,0
"ENSMUSG00000096518",0,0
"ENSMUSG00000096519",0,0
"ENSMUSG00000096520",0,0
"ENSMUSG00000096521",0,0
"ENSMUSG00000096522",0,0
"ENSMUSG00000096523",0,0
"ENSMUSG00000096524",0,0
"ENSMUSG00000096525",0,0
"ENSMUSG00000096527",0,0
"ENSMUSG00000096528",1,0
"ENSMUSG00000096530",0,0
"ENSMUSG00000096531",0,0
"ENSMUSG00000096532",0,0
"ENSMUSG00000096534",0,0
"ENSMUSG00000096535",0,0
"ENSMUSG00000096537",0,0
"ENSMUSG00000096538",0,0
"ENSMUSG00000096539",0,0
"ENSMUSG00000096541",0,0
"ENSMUSG00000096544",39,33
"ENSMUSG00000096546",1,5
"ENSMUSG00000096547",4,16
"ENSMUSG00000096549",0,1
"ENSMUSG00000096550",0,0
"ENSMUSG00000096551",0,0
"ENSMUSG00000096553",0,0
"ENSMUSG00000096554",0,0
"ENSMUSG00000096555",0,0
"ENSMUSG00000096557",0,0
"ENSMUSG00000096558",0,0
"ENSMUSG00000096559",1,0
"ENSMUSG00000096560",0,0
"ENSMUSG00000096561",0,0
"ENSMUSG00000096563",0,0
"ENSMUSG00000096564",0,0
"ENSMUSG00000096565",3,5
"ENSMUSG00000096566",0,0
"ENSMUSG00000096567",0,0
"ENSMUSG00000096568",0,0
"ENSMUSG00000096569",0,0
"ENSMUSG00000096573",1,0
"ENSMUSG00000096574",3,2
"ENSMUSG00000096576",0,0
"ENSMUSG00000096577",0,0
"ENSMUSG00000096578",0,0
"ENSMUSG00000096579",0,0
"ENSMUSG00000096580",0,0
"ENSMUSG00000096582",0,0
"ENSMUSG00000096583",0,0
"ENSMUSG00000096584",0,0
"ENSMUSG00000096585",0,0
"ENSMUSG00000096586",0,0
"ENSMUSG00000096587",0,0
"ENSMUSG00000096589",0,0
"ENSMUSG00000096591",2,0
"ENSMUSG00000096592",11,7
"ENSMUSG00000096593",0,0
"ENSMUSG00000096594",0,0
"ENSMUSG00000096595",5,5
"ENSMUSG00000096596",1,5
"ENSMUSG00000096597",0,0
"ENSMUSG00000096598",0,0
"ENSMUSG00000096599",0,0
"ENSMUSG00000096600",0,0
"ENSMUSG00000096601",0,0
"ENSMUSG00000096604",0,0
"ENSMUSG00000096605",7,3
"ENSMUSG00000096606",9,14
"ENSMUSG00000096607",0,0
"ENSMUSG00000096613",0,0
"ENSMUSG00000096614",0,0
"ENSMUSG00000096615",0,0
"ENSMUSG00000096617",1255,1378
"ENSMUSG00000096618",0,0
"ENSMUSG00000096619",0,0
"ENSMUSG00000096620",0,0
"ENSMUSG00000096621",0,0
"ENSMUSG00000096624",4,0
"ENSMUSG00000096626",0,0
"ENSMUSG00000096627",0,0
"ENSMUSG00000096628",0,0
"ENSMUSG00000096629",1,1
"ENSMUSG00000096630",0,0
"ENSMUSG00000096631",0,0
"ENSMUSG00000096632",0,0
"ENSMUSG00000096633",0,0
"ENSMUSG00000096634",1,0
"ENSMUSG00000096635",0,0
"ENSMUSG00000096638",0,0
"ENSMUSG00000096639",0,0
"ENSMUSG00000096640",0,0
"ENSMUSG00000096641",0,0
"ENSMUSG00000096642",0,0
"ENSMUSG00000096644",0,0
"ENSMUSG00000096645",0,0
"ENSMUSG00000096646",0,0
"ENSMUSG00000096647",0,0
"ENSMUSG00000096648",13,15
"ENSMUSG00000096649",0,0
"ENSMUSG00000096650",0,0
"ENSMUSG00000096651",0,0
"ENSMUSG00000096652",0,0
"ENSMUSG00000096653",0,0
"ENSMUSG00000096654",0,0
"ENSMUSG00000096655",1,9
"ENSMUSG00000096656",0,0
"ENSMUSG00000096658",0,0
"ENSMUSG00000096659",15,12
"ENSMUSG00000096660",1,4
"ENSMUSG00000096661",0,0
"ENSMUSG00000096663",0,0
"ENSMUSG00000096664",0,0
"ENSMUSG00000096666",0,0
"ENSMUSG00000096667",0,0
"ENSMUSG00000096668",0,0
"ENSMUSG00000096670",0,0
"ENSMUSG00000096672",0,0
"ENSMUSG00000096673",0,0
"ENSMUSG00000096674",0,0
"ENSMUSG00000096675",0,0
"ENSMUSG00000096676",0,0
"ENSMUSG00000096677",4,5
"ENSMUSG00000096678",0,0
"ENSMUSG00000096679",0,0
"ENSMUSG00000096680",0,0
"ENSMUSG00000096681",0,0
"ENSMUSG00000096682",0,0
"ENSMUSG00000096683",0,0
"ENSMUSG00000096684",0,2
"ENSMUSG00000096685",0,0
"ENSMUSG00000096686",0,0
"ENSMUSG00000096687",157,152
"ENSMUSG00000096688",0,0
"ENSMUSG00000096689",0,0
"ENSMUSG00000096690",0,0
"ENSMUSG00000096691",0,0
"ENSMUSG00000096692",0,0
"ENSMUSG00000096694",0,0
"ENSMUSG00000096695",0,0
"ENSMUSG00000096696",2,2
"ENSMUSG00000096697",0,0
"ENSMUSG00000096698",0,0
"ENSMUSG00000096699",0,0
"ENSMUSG00000096700",0,0
"ENSMUSG00000096701",0,0
"ENSMUSG00000096703",0,0
"ENSMUSG00000096704",0,0
"ENSMUSG00000096705",0,2
"ENSMUSG00000096706",0,0
"ENSMUSG00000096707",0,0
"ENSMUSG00000096708",0,0
"ENSMUSG00000096709",0,0
"ENSMUSG00000096710",0,0
"ENSMUSG00000096711",0,0
"ENSMUSG00000096712",1,1
"ENSMUSG00000096713",0,0
"ENSMUSG00000096714",0,0
"ENSMUSG00000096715",0,0
"ENSMUSG00000096716",0,0
"ENSMUSG00000096717",0,0
"ENSMUSG00000096718",6,4
"ENSMUSG00000096719",0,0
"ENSMUSG00000096721",0,0
"ENSMUSG00000096722",1,0
"ENSMUSG00000096724",0,0
"ENSMUSG00000096726",5,2
"ENSMUSG00000096727",14,18
"ENSMUSG00000096728",0,0
"ENSMUSG00000096729",0,0
"ENSMUSG00000096730",0,0
"ENSMUSG00000096731",0,0
"ENSMUSG00000096732",0,0
"ENSMUSG00000096733",0,0
"ENSMUSG00000096734",0,0
"ENSMUSG00000096735",0,0
"ENSMUSG00000096736",0,0
"ENSMUSG00000096737",0,0
"ENSMUSG00000096738",0,0
"ENSMUSG00000096740",58,47
"ENSMUSG00000096741",0,0
"ENSMUSG00000096742",0,0
"ENSMUSG00000096743",0,0
"ENSMUSG00000096744",0,0
"ENSMUSG00000096745",0,0
"ENSMUSG00000096746",0,0
"ENSMUSG00000096747",0,0
"ENSMUSG00000096748",2,1
"ENSMUSG00000096749",0,0
"ENSMUSG00000096750",0,0
"ENSMUSG00000096751",21,22
"ENSMUSG00000096753",53,48
"ENSMUSG00000096755",0,0
"ENSMUSG00000096756",0,0
"ENSMUSG00000096757",0,0
"ENSMUSG00000096758",0,0
"ENSMUSG00000096759",3,2
"ENSMUSG00000096760",0,0
"ENSMUSG00000096761",0,0
"ENSMUSG00000096763",0,0
"ENSMUSG00000096764",0,0
"ENSMUSG00000096765",0,0
"ENSMUSG00000096766",0,0
"ENSMUSG00000096767",0,0
"ENSMUSG00000096768",229,227
"ENSMUSG00000096769",0,0
"ENSMUSG00000096770",0,0
"ENSMUSG00000096771",0,0
"ENSMUSG00000096772",0,0
"ENSMUSG00000096773",0,0
"ENSMUSG00000096774",0,0
"ENSMUSG00000096775",12,6
"ENSMUSG00000096776",0,0
"ENSMUSG00000096777",0,0
"ENSMUSG00000096779",0,0
"ENSMUSG00000096780",1045,1057
"ENSMUSG00000096782",0,0
"ENSMUSG00000096784",0,0
"ENSMUSG00000096785",0,0
"ENSMUSG00000096786",0,0
"ENSMUSG00000096788",0,0
"ENSMUSG00000096790",0,0
"ENSMUSG00000096792",0,1
"ENSMUSG00000096793",8,14
"ENSMUSG00000096794",0,0
"ENSMUSG00000096795",20,14
"ENSMUSG00000096796",0,0
"ENSMUSG00000096797",0,0
"ENSMUSG00000096798",0,0
"ENSMUSG00000096799",0,0
"ENSMUSG00000096800",0,0
"ENSMUSG00000096801",0,0
"ENSMUSG00000096802",0,0
"ENSMUSG00000096803",0,0
"ENSMUSG00000096804",1,0
"ENSMUSG00000096805",0,0
"ENSMUSG00000096806",0,0
"ENSMUSG00000096808",0,0
"ENSMUSG00000096809",0,0
"ENSMUSG00000096810",3,0
"ENSMUSG00000096811",5,2
"ENSMUSG00000096812",0,0
"ENSMUSG00000096813",0,0
"ENSMUSG00000096814",3,6
"ENSMUSG00000096815",0,0
"ENSMUSG00000096817",0,0
"ENSMUSG00000096818",0,0
"ENSMUSG00000096819",0,0
"ENSMUSG00000096820",0,0
"ENSMUSG00000096821",0,0
"ENSMUSG00000096822",0,0
"ENSMUSG00000096823",0,0
"ENSMUSG00000096824",0,0
"ENSMUSG00000096825",1,1
"ENSMUSG00000096826",0,0
"ENSMUSG00000096827",0,0
"ENSMUSG00000096828",0,0
"ENSMUSG00000096829",0,0
"ENSMUSG00000096830",0,0
"ENSMUSG00000096831",0,0
"ENSMUSG00000096832",0,2
"ENSMUSG00000096833",0,0
"ENSMUSG00000096834",0,0
"ENSMUSG00000096835",0,0
"ENSMUSG00000096838",0,0
"ENSMUSG00000096839",0,0
"ENSMUSG00000096840",0,0
"ENSMUSG00000096841",2,1
"ENSMUSG00000096842",2,2
"ENSMUSG00000096844",2,2
"ENSMUSG00000096845",16,22
"ENSMUSG00000096846",0,0
"ENSMUSG00000096847",563,608
"ENSMUSG00000096848",0,0
"ENSMUSG00000096849",0,0
"ENSMUSG00000096850",0,0
"ENSMUSG00000096851",0,0
"ENSMUSG00000096852",0,0
"ENSMUSG00000096854",0,2
"ENSMUSG00000096855",0,0
"ENSMUSG00000096856",8,9
"ENSMUSG00000096857",0,0
"ENSMUSG00000096858",0,0
"ENSMUSG00000096859",0,0
"ENSMUSG00000096861",0,0
"ENSMUSG00000096862",0,0
"ENSMUSG00000096863",0,0
"ENSMUSG00000096864",0,0
"ENSMUSG00000096865",1,2
"ENSMUSG00000096866",2,2
"ENSMUSG00000096867",0,0
"ENSMUSG00000096868",5,7
"ENSMUSG00000096869",0,0
"ENSMUSG00000096870",25,15
"ENSMUSG00000096871",0,0
"ENSMUSG00000096872",0,0
"ENSMUSG00000096873",0,0
"ENSMUSG00000096874",0,1
"ENSMUSG00000096875",0,0
"ENSMUSG00000096876",0,0
"ENSMUSG00000096878",0,2
"ENSMUSG00000096879",0,0
"ENSMUSG00000096880",0,0
"ENSMUSG00000096881",0,0
"ENSMUSG00000096882",1,0
"ENSMUSG00000096883",33,35
"ENSMUSG00000096884",0,0
"ENSMUSG00000096885",0,0
"ENSMUSG00000096887",0,0
"ENSMUSG00000096889",1,3
"ENSMUSG00000096890",0,0
"ENSMUSG00000096891",0,0
"ENSMUSG00000096893",2,0
"ENSMUSG00000096894",0,0
"ENSMUSG00000096895",1,0
"ENSMUSG00000096896",0,0
"ENSMUSG00000096897",0,0
"ENSMUSG00000096898",0,0
"ENSMUSG00000096899",0,0
"ENSMUSG00000096900",0,0
"ENSMUSG00000096901",0,0
"ENSMUSG00000096902",0,0
"ENSMUSG00000096903",0,0
"ENSMUSG00000096904",2,9
"ENSMUSG00000096905",0,0
"ENSMUSG00000096906",0,0
"ENSMUSG00000096907",0,0
"ENSMUSG00000096908",0,0
"ENSMUSG00000096910",303,342
"ENSMUSG00000096911",0,0
"ENSMUSG00000096913",0,0
"ENSMUSG00000096914",203,204
"ENSMUSG00000096915",0,0
"ENSMUSG00000096916",73,70
"ENSMUSG00000096917",21,23
"ENSMUSG00000096918",0,0
"ENSMUSG00000096920",0,0
"ENSMUSG00000096921",0,0
"ENSMUSG00000096922",0,0
"ENSMUSG00000096923",18,7
"ENSMUSG00000096927",0,0
"ENSMUSG00000096929",386,370
"ENSMUSG00000096930",0,0
"ENSMUSG00000096932",19,12
"ENSMUSG00000096934",0,1
"ENSMUSG00000096935",36,35
"ENSMUSG00000096936",14,20
"ENSMUSG00000096937",0,3
"ENSMUSG00000096938",15,9
"ENSMUSG00000096939",0,0
"ENSMUSG00000096940",2,2
"ENSMUSG00000096942",7,5
"ENSMUSG00000096948",45,50
"ENSMUSG00000096949",2,0
"ENSMUSG00000096950",5,4
"ENSMUSG00000096953",0,0
"ENSMUSG00000096955",0,0
"ENSMUSG00000096956",30,43
"ENSMUSG00000096957",1,1
"ENSMUSG00000096959",12,15
"ENSMUSG00000096960",9,8
"ENSMUSG00000096962",2,0
"ENSMUSG00000096963",3,4
"ENSMUSG00000096964",14,24
"ENSMUSG00000096965",0,0
"ENSMUSG00000096966",0,1
"ENSMUSG00000096967",49,52
"ENSMUSG00000096968",2,3
"ENSMUSG00000096971",32,29
"ENSMUSG00000096973",0,0
"ENSMUSG00000096974",14,11
"ENSMUSG00000096977",4,9
"ENSMUSG00000096981",9,12
"ENSMUSG00000096982",0,1
"ENSMUSG00000096986",6,1
"ENSMUSG00000096988",6,4
"ENSMUSG00000096991",0,0
"ENSMUSG00000096992",0,0
"ENSMUSG00000096993",5,0
"ENSMUSG00000096995",145,199
"ENSMUSG00000096997",0,0
"ENSMUSG00000096999",1,0
"ENSMUSG00000097000",78,94
"ENSMUSG00000097001",0,0
"ENSMUSG00000097002",3,1
"ENSMUSG00000097003",7,5
"ENSMUSG00000097004",7,5
"ENSMUSG00000097006",5,8
"ENSMUSG00000097007",29,30
"ENSMUSG00000097009",0,0
"ENSMUSG00000097010",0,0
"ENSMUSG00000097011",2,1
"ENSMUSG00000097012",0,0
"ENSMUSG00000097015",3,4
"ENSMUSG00000097016",14,12
"ENSMUSG00000097017",2,2
"ENSMUSG00000097018",0,0
"ENSMUSG00000097021",27,24
"ENSMUSG00000097022",0,0
"ENSMUSG00000097023",738,715
"ENSMUSG00000097024",0,0
"ENSMUSG00000097025",0,0
"ENSMUSG00000097027",31,23
"ENSMUSG00000097028",0,0
"ENSMUSG00000097029",2,0
"ENSMUSG00000097030",0,0
"ENSMUSG00000097031",0,0
"ENSMUSG00000097032",70,66
"ENSMUSG00000097035",0,0
"ENSMUSG00000097039",139,123
"ENSMUSG00000097040",55,50
"ENSMUSG00000097041",2,3
"ENSMUSG00000097042",74,80
"ENSMUSG00000097043",0,0
"ENSMUSG00000097044",0,0
"ENSMUSG00000097047",11,9
"ENSMUSG00000097048",128,124
"ENSMUSG00000097049",18,14
"ENSMUSG00000097050",0,0
"ENSMUSG00000097052",0,0
"ENSMUSG00000097053",0,0
"ENSMUSG00000097054",0,0
"ENSMUSG00000097055",45,47
"ENSMUSG00000097057",9,14
"ENSMUSG00000097060",1,2
"ENSMUSG00000097061",179,194
"ENSMUSG00000097063",86,65
"ENSMUSG00000097067",0,0
"ENSMUSG00000097068",6,7
"ENSMUSG00000097069",5,5
"ENSMUSG00000097071",0,1
"ENSMUSG00000097072",0,0
"ENSMUSG00000097073",36,21
"ENSMUSG00000097074",7,5
"ENSMUSG00000097075",5,4
"ENSMUSG00000097076",0,0
"ENSMUSG00000097077",3,1
"ENSMUSG00000097078",2,1
"ENSMUSG00000097079",5,4
"ENSMUSG00000097080",37,34
"ENSMUSG00000097081",4,3
"ENSMUSG00000097082",0,0
"ENSMUSG00000097083",14,5
"ENSMUSG00000097084",0,1
"ENSMUSG00000097085",0,1
"ENSMUSG00000097086",0,1
"ENSMUSG00000097087",1,0
"ENSMUSG00000097089",0,0
"ENSMUSG00000097090",0,0
"ENSMUSG00000097091",0,0
"ENSMUSG00000097092",0,0
"ENSMUSG00000097093",6,6
"ENSMUSG00000097097",5,0
"ENSMUSG00000097098",2,9
"ENSMUSG00000097099",28,10
"ENSMUSG00000097100",1,4
"ENSMUSG00000097101",5,10
"ENSMUSG00000097104",1,0
"ENSMUSG00000097106",0,0
"ENSMUSG00000097107",0,0
"ENSMUSG00000097108",1,0
"ENSMUSG00000097110",0,0
"ENSMUSG00000097111",0,0
"ENSMUSG00000097113",3,9
"ENSMUSG00000097115",9,14
"ENSMUSG00000097116",0,1
"ENSMUSG00000097119",547,491
"ENSMUSG00000097120",1,1
"ENSMUSG00000097121",54,55
"ENSMUSG00000097124",0,0
"ENSMUSG00000097125",5,5
"ENSMUSG00000097127",0,0
"ENSMUSG00000097129",20,13
"ENSMUSG00000097130",0,0
"ENSMUSG00000097133",0,0
"ENSMUSG00000097134",20,32
"ENSMUSG00000097137",0,0
"ENSMUSG00000097139",0,0
"ENSMUSG00000097140",49,31
"ENSMUSG00000097141",162,135
"ENSMUSG00000097145",61,75
"ENSMUSG00000097146",1,1
"ENSMUSG00000097148",2,2
"ENSMUSG00000097149",4,8
"ENSMUSG00000097150",4,4
"ENSMUSG00000097154",0,0
"ENSMUSG00000097155",0,1
"ENSMUSG00000097156",3690,3824
"ENSMUSG00000097157",1,12
"ENSMUSG00000097160",0,0
"ENSMUSG00000097162",9,9
"ENSMUSG00000097163",0,0
"ENSMUSG00000097164",146,128
"ENSMUSG00000097166",4,12
"ENSMUSG00000097167",8,5
"ENSMUSG00000097169",0,0
"ENSMUSG00000097170",0,0
"ENSMUSG00000097171",0,0
"ENSMUSG00000097174",24,30
"ENSMUSG00000097175",0,0
"ENSMUSG00000097177",58,37
"ENSMUSG00000097178",6,1
"ENSMUSG00000097180",48,51
"ENSMUSG00000097181",0,1
"ENSMUSG00000097182",8,13
"ENSMUSG00000097183",5,11
"ENSMUSG00000097184",1,2
"ENSMUSG00000097185",2,1
"ENSMUSG00000097186",0,0
"ENSMUSG00000097187",11,11
"ENSMUSG00000097189",0,1
"ENSMUSG00000097190",0,0
"ENSMUSG00000097191",39,36
"ENSMUSG00000097194",8,7
"ENSMUSG00000097195",143,173
"ENSMUSG00000097196",0,0
"ENSMUSG00000097199",0,0
"ENSMUSG00000097202",0,0
"ENSMUSG00000097203",5,7
"ENSMUSG00000097204",66,72
"ENSMUSG00000097205",0,1
"ENSMUSG00000097207",46,62
"ENSMUSG00000097209",25,24
"ENSMUSG00000097211",0,0
"ENSMUSG00000097214",0,0
"ENSMUSG00000097215",0,0
"ENSMUSG00000097216",24,22
"ENSMUSG00000097217",25,44
"ENSMUSG00000097218",0,0
"ENSMUSG00000097221",0,0
"ENSMUSG00000097222",0,0
"ENSMUSG00000097223",1,12
"ENSMUSG00000097224",0,0
"ENSMUSG00000097226",0,1
"ENSMUSG00000097228",0,0
"ENSMUSG00000097229",5,0
"ENSMUSG00000097231",0,1
"ENSMUSG00000097232",0,0
"ENSMUSG00000097233",19,15
"ENSMUSG00000097237",0,2
"ENSMUSG00000097239",2,2
"ENSMUSG00000097240",15,15
"ENSMUSG00000097241",0,0
"ENSMUSG00000097244",0,0
"ENSMUSG00000097245",14,11
"ENSMUSG00000097247",0,0
"ENSMUSG00000097248",33,34
"ENSMUSG00000097250",0,2
"ENSMUSG00000097251",69,54
"ENSMUSG00000097253",3,3
"ENSMUSG00000097254",1,0
"ENSMUSG00000097255",0,0
"ENSMUSG00000097256",0,0
"ENSMUSG00000097259",3,9
"ENSMUSG00000097260",0,0
"ENSMUSG00000097261",3,3
"ENSMUSG00000097262",0,0
"ENSMUSG00000097264",0,0
"ENSMUSG00000097265",36,33
"ENSMUSG00000097266",0,0
"ENSMUSG00000097267",0,0
"ENSMUSG00000097268",17,13
"ENSMUSG00000097271",16,11
"ENSMUSG00000097274",32,34
"ENSMUSG00000097275",0,0
"ENSMUSG00000097276",15,23
"ENSMUSG00000097277",133,115
"ENSMUSG00000097278",0,0
"ENSMUSG00000097279",5,2
"ENSMUSG00000097280",8,4
"ENSMUSG00000097281",12,32
"ENSMUSG00000097282",0,3
"ENSMUSG00000097283",1,0
"ENSMUSG00000097286",1,1
"ENSMUSG00000097287",196,179
"ENSMUSG00000097288",3,4
"ENSMUSG00000097290",146,170
"ENSMUSG00000097291",0,0
"ENSMUSG00000097292",19,26
"ENSMUSG00000097293",2,0
"ENSMUSG00000097295",0,0
"ENSMUSG00000097296",5,9
"ENSMUSG00000097299",0,0
"ENSMUSG00000097302",0,0
"ENSMUSG00000097303",20,23
"ENSMUSG00000097304",0,0
"ENSMUSG00000097305",8,5
"ENSMUSG00000097307",0,0
"ENSMUSG00000097308",7,1
"ENSMUSG00000097309",11,19
"ENSMUSG00000097310",1,2
"ENSMUSG00000097311",172,134
"ENSMUSG00000097313",2,2
"ENSMUSG00000097315",0,0
"ENSMUSG00000097316",86,75
"ENSMUSG00000097318",2,6
"ENSMUSG00000097320",114,101
"ENSMUSG00000097321",29,15
"ENSMUSG00000097322",24,31
"ENSMUSG00000097323",4,8
"ENSMUSG00000097324",1,2
"ENSMUSG00000097325",13,7
"ENSMUSG00000097326",16,17
"ENSMUSG00000097327",0,0
"ENSMUSG00000097328",3,2
"ENSMUSG00000097330",35,28
"ENSMUSG00000097331",14,28
"ENSMUSG00000097333",198,198
"ENSMUSG00000097336",2,6
"ENSMUSG00000097339",26,19
"ENSMUSG00000097342",18,19
"ENSMUSG00000097343",58,57
"ENSMUSG00000097346",0,1
"ENSMUSG00000097349",0,0
"ENSMUSG00000097350",65,64
"ENSMUSG00000097352",0,0
"ENSMUSG00000097354",2,4
"ENSMUSG00000097356",0,2
"ENSMUSG00000097357",9,6
"ENSMUSG00000097360",14,6
"ENSMUSG00000097361",0,0
"ENSMUSG00000097362",0,0
"ENSMUSG00000097363",0,0
"ENSMUSG00000097365",16,9
"ENSMUSG00000097366",0,0
"ENSMUSG00000097368",0,0
"ENSMUSG00000097370",0,0
"ENSMUSG00000097371",0,0
"ENSMUSG00000097372",14,15
"ENSMUSG00000097373",2,1
"ENSMUSG00000097375",135,149
"ENSMUSG00000097378",7,2
"ENSMUSG00000097379",2,2
"ENSMUSG00000097381",3,10
"ENSMUSG00000097382",0,0
"ENSMUSG00000097383",13,7
"ENSMUSG00000097384",0,0
"ENSMUSG00000097385",42,36
"ENSMUSG00000097386",9,9
"ENSMUSG00000097387",1,1
"ENSMUSG00000097388",1,1
"ENSMUSG00000097391",598,663
"ENSMUSG00000097392",178,178
"ENSMUSG00000097393",5,4
"ENSMUSG00000097396",2,1
"ENSMUSG00000097397",8,14
"ENSMUSG00000097398",0,0
"ENSMUSG00000097399",22,17
"ENSMUSG00000097401",1,0
"ENSMUSG00000097402",3,10
"ENSMUSG00000097403",10,15
"ENSMUSG00000097404",1,6
"ENSMUSG00000097405",0,0
"ENSMUSG00000097406",3,8
"ENSMUSG00000097407",1,0
"ENSMUSG00000097408",0,1
"ENSMUSG00000097409",0,0
"ENSMUSG00000097411",3,1
"ENSMUSG00000097412",34,52
"ENSMUSG00000097413",16,28
"ENSMUSG00000097414",6,6
"ENSMUSG00000097415",86,97
"ENSMUSG00000097416",3,12
"ENSMUSG00000097418",6,5
"ENSMUSG00000097419",8,7
"ENSMUSG00000097421",0,0
"ENSMUSG00000097424",0,0
"ENSMUSG00000097425",0,0
"ENSMUSG00000097426",0,0
"ENSMUSG00000097427",0,0
"ENSMUSG00000097428",165,200
"ENSMUSG00000097429",7,2
"ENSMUSG00000097430",8,14
"ENSMUSG00000097431",125,110
"ENSMUSG00000097433",0,2
"ENSMUSG00000097434",1,2
"ENSMUSG00000097435",0,0
"ENSMUSG00000097438",0,0
"ENSMUSG00000097439",1,1
"ENSMUSG00000097440",24,12
"ENSMUSG00000097441",0,3
"ENSMUSG00000097442",0,0
"ENSMUSG00000097443",0,0
"ENSMUSG00000097445",8,14
"ENSMUSG00000097446",0,0
"ENSMUSG00000097447",0,0
"ENSMUSG00000097448",5,1
"ENSMUSG00000097450",0,0
"ENSMUSG00000097451",5344,5562
"ENSMUSG00000097452",66,54
"ENSMUSG00000097455",1,7
"ENSMUSG00000097456",0,0
"ENSMUSG00000097462",6,4
"ENSMUSG00000097463",0,2
"ENSMUSG00000097464",26,16
"ENSMUSG00000097466",8,10
"ENSMUSG00000097467",15,15
"ENSMUSG00000097470",0,0
"ENSMUSG00000097471",0,0
"ENSMUSG00000097472",2,3
"ENSMUSG00000097473",0,0
"ENSMUSG00000097476",6,16
"ENSMUSG00000097480",0,0
"ENSMUSG00000097482",3,4
"ENSMUSG00000097483",0,0
"ENSMUSG00000097484",0,0
"ENSMUSG00000097486",11,5
"ENSMUSG00000097487",5,5
"ENSMUSG00000097488",0,0
"ENSMUSG00000097491",0,0
"ENSMUSG00000097493",52,61
"ENSMUSG00000097494",35,35
"ENSMUSG00000097495",0,0
"ENSMUSG00000097496",11,8
"ENSMUSG00000097497",2,9
"ENSMUSG00000097500",0,0
"ENSMUSG00000097502",5,4
"ENSMUSG00000097503",6,6
"ENSMUSG00000097504",0,0
"ENSMUSG00000097509",16,13
"ENSMUSG00000097511",0,1
"ENSMUSG00000097513",6,2
"ENSMUSG00000097515",7,9
"ENSMUSG00000097516",0,1
"ENSMUSG00000097519",5,17
"ENSMUSG00000097520",54,55
"ENSMUSG00000097522",0,0
"ENSMUSG00000097523",5,4
"ENSMUSG00000097525",0,0
"ENSMUSG00000097527",5,9
"ENSMUSG00000097529",0,0
"ENSMUSG00000097530",73,65
"ENSMUSG00000097532",2,0
"ENSMUSG00000097533",2,5
"ENSMUSG00000097534",5,7
"ENSMUSG00000097535",4,12
"ENSMUSG00000097536",221,205
"ENSMUSG00000097537",44,39
"ENSMUSG00000097538",0,0
"ENSMUSG00000097539",0,0
"ENSMUSG00000097543",0,0
"ENSMUSG00000097545",2190,2283
"ENSMUSG00000097546",0,0
"ENSMUSG00000097547",6,5
"ENSMUSG00000097548",3,1
"ENSMUSG00000097550",0,0
"ENSMUSG00000097552",0,0
"ENSMUSG00000097557",17,26
"ENSMUSG00000097558",3,2
"ENSMUSG00000097559",52,56
"ENSMUSG00000097561",14,14
"ENSMUSG00000097562",0,0
"ENSMUSG00000097563",67,48
"ENSMUSG00000097564",3,6
"ENSMUSG00000097565",0,0
"ENSMUSG00000097569",0,0
"ENSMUSG00000097571",196,184
"ENSMUSG00000097572",22,36
"ENSMUSG00000097573",11,17
"ENSMUSG00000097574",58,52
"ENSMUSG00000097575",5,2
"ENSMUSG00000097576",3,2
"ENSMUSG00000097577",39,40
"ENSMUSG00000097580",2,8
"ENSMUSG00000097583",95,101
"ENSMUSG00000097584",4,6
"ENSMUSG00000097585",64,66
"ENSMUSG00000097586",0,0
"ENSMUSG00000097587",161,164
"ENSMUSG00000097589",516,521
"ENSMUSG00000097591",1,5
"ENSMUSG00000097592",9,18
"ENSMUSG00000097593",8,15
"ENSMUSG00000097594",0,0
"ENSMUSG00000097595",3,6
"ENSMUSG00000097596",0,0
"ENSMUSG00000097597",0,2
"ENSMUSG00000097601",101,116
"ENSMUSG00000097602",7,3
"ENSMUSG00000097603",1,1
"ENSMUSG00000097604",4,7
"ENSMUSG00000097608",2,0
"ENSMUSG00000097610",25,18
"ENSMUSG00000097612",7,10
"ENSMUSG00000097613",12,10
"ENSMUSG00000097615",39,58
"ENSMUSG00000097616",20,20
"ENSMUSG00000097617",3,5
"ENSMUSG00000097619",52,49
"ENSMUSG00000097620",0,0
"ENSMUSG00000097621",0,0
"ENSMUSG00000097622",3,5
"ENSMUSG00000097623",0,0
