"Gene_ID","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508"
"Atr",646,616,541,961,514,561,629,571,666,887
"Atraid",558,614,465,1211,444,472,528,495,626,819
"Atrip",21,15,15,36,24,26,10,13,12,15
"Atrn",3976,3733,3356,6608,2835,2936,3202,4195,5123,5877
"Atrnl1",3198,2975,3111,5730,2557,2550,2894,3176,3669,4597
"Atrx",7531,7282,6396,9560,6769,7814,8211,8729,9430,11383
"Atxn1",1683,1455,1240,2772,1010,1062,1330,1676,2006,2301
"Atxn10",4971,4783,4383,9260,3892,3652,4324,4782,5830,7393
"Atxn1l",1496,1461,1419,2953,993,1183,1123,1258,1360,1709
"Atxn2",2095,1991,1953,3966,1726,1758,1996,2095,2360,2913
"Atxn2l",2541,2527,2538,4889,2201,2642,2234,2009,2273,2651
"Atxn3",979,877,806,1634,715,738,771,813,902,1054
"Atxn7",1167,1074,1093,2016,935,1124,1143,899,989,1169
"Atxn7l1",657,662,636,1250,522,530,599,664,692,958
"Atxn7l1os1",0,0,0,0,0,0,0,0,0,0
"Atxn7l1os2",0,0,0,0,0,0,0,0,0,0
"Atxn7l2",155,154,149,365,158,162,150,96,139,159
"Atxn7l3",2428,2338,2100,4515,1900,1969,1980,2473,3327,3972
"Atxn7l3b",6969,6440,6041,12339,4345,4196,5165,6048,6533,8907
"AU015228",2,5,2,1,2,3,3,3,1,7
"AU015336",0,0,0,0,0,0,0,0,0,0
"AU015836",0,0,2,0,0,0,0,0,0,0
"AU016765",0,0,0,0,0,0,0,0,0,0
"AU018091",0,0,0,0,0,0,0,0,0,0
"AU019823",1022,926,911,1480,590,702,732,863,823,1144
"AU019990",0,0,0,0,0,0,0,0,0,0
"AU020206",4,4,1,12,1,2,5,4,4,7
"AU021092",27,26,16,82,19,16,22,16,31,22
"AU022252",639,531,572,1320,454,385,513,513,655,883
"AU022751",0,1,0,1,2,0,2,2,2,0
"AU022754",0,0,0,1,0,0,1,2,0,1
"AU023070",1,0,0,0,0,0,0,0,0,0
"AU040320",1018,990,928,2136,876,823,861,848,1177,1344
"AU040972",9,7,3,7,0,2,4,1,8,5
"AU041133",360,353,292,506,236,218,270,292,344,504
"Auh",1706,1598,1482,3388,1219,1204,1340,1548,1723,2564
"Aunip",1,2,0,6,0,1,1,2,11,1
"Aup1",636,765,795,1695,584,603,613,615,644,863
"Aurka",12,8,14,44,9,14,12,11,17,24
"Aurkaip1",699,693,518,1344,455,500,548,680,838,1101
"Aurkb",2,2,2,7,0,2,0,2,2,5
"Aurkc",1,0,0,1,0,0,0,0,0,0
"Auts2",2595,2299,2235,4658,1885,2110,2136,2482,2284,3132
"AV026068",0,0,0,0,0,0,0,0,0,0
"AV039307",18,13,9,20,5,10,8,7,12,13
"AV064505",0,0,0,0,0,0,1,0,0,0
"AV099323",10,12,3,8,7,8,9,7,2,5
"AV320801",0,0,0,0,0,0,0,0,0,0
"Aven",228,203,194,430,184,146,171,227,295,336
"Avil",6,8,10,21,8,3,1,12,21,8
"Avl9",2659,2466,2163,4419,2149,2199,2451,2468,2873,3749
"Avp",0,0,0,0,0,0,0,0,0,0
"Avpi1",106,73,80,179,61,60,74,100,130,167
"Avpr1a",6,2,5,2,4,0,6,0,2,2
"Avpr1b",1,0,2,1,0,0,0,0,1,1
"Avpr2",3,0,0,1,0,4,0,0,1,1
"AW011738",91,77,98,204,61,70,64,85,75,115
"AW047730",299,346,336,710,249,280,300,369,430,546
"AW112010",4,6,7,27,2,8,8,20,6,15
"AW121686",2,3,2,0,5,0,4,2,5,0
"AW146154",155,134,143,241,113,124,114,173,135,214
"AW209491",633,589,512,1247,449,465,524,628,663,930
"AW495222",9,8,7,9,5,8,6,5,21,23
"AW549877",3811,3597,3530,6692,2963,3277,3444,2734,2965,4094
"AW551984",140,50,7,87,202,5,168,36,325,239
"AW554918",543,578,467,1006,496,496,540,558,624,760
"AW822073",0,0,0,0,0,0,0,0,0,0
"AW822252",32,23,19,41,40,32,38,37,32,22
"Awat1",0,0,0,0,0,0,0,3,0,1
"Awat2",2,2,1,0,0,0,4,1,0,6
"Axdnd1",15,19,11,26,7,13,9,12,10,16
"Axin1",636,621,640,1320,471,592,520,592,580,805
"Axin2",515,460,441,999,391,395,367,431,540,539
"Axl",887,901,708,2051,747,754,806,1027,1411,1627
"AY074887",0,1,1,0,0,0,0,0,0,3
"AY358078",0,0,0,0,0,0,0,0,0,0
"AY512915",0,0,0,0,0,0,0,0,0,0
"AY512931",0,0,0,0,0,0,0,0,0,0
"AY702102",0,0,0,0,0,0,0,0,0,0
"AY702103",0,0,0,0,0,0,0,0,0,0
"AY761184",0,0,0,0,0,0,0,0,0,0
"AY761185",0,0,0,0,0,0,0,0,0,0
"Aym1",0,0,0,1,0,0,0,0,0,0
"Azgp1",0,0,0,0,0,0,0,0,0,0
"Azi2",2569,2646,2375,4465,1764,2007,2157,2198,2253,3029
"Azin1",9233,9177,8393,15835,5697,6135,6975,7587,8310,11550
"Azin2",343,299,290,879,288,282,286,415,422,641
"B020004C17Rik",0,0,0,0,0,0,0,0,0,0
"B020004J07Rik",0,0,0,0,0,0,0,0,0,0
"B020011L13Rik",0,0,0,0,0,0,0,0,0,0
"B020018G12Rik",33,30,48,34,26,23,19,18,39,49
"B020031M17Rik",0,0,0,0,0,0,0,0,0,0
"B130006D01Rik",6,6,2,4,2,2,0,1,5,1
"B130011K05Rik",0,1,0,0,0,1,3,1,1,2
"B130024G19Rik",13,14,12,24,7,9,10,5,11,7
"B130034C11Rik",35,42,39,66,27,30,47,48,44,33
"B130046B21Rik",5,6,6,6,7,8,4,13,17,20
"B130055M24Rik",122,130,126,232,86,113,107,64,114,131
"B230104I21Rik",0,0,1,3,0,0,0,3,0,3
"B230110C06Rik",47,29,39,53,24,38,30,35,36,26
"B230110G15Rik",0,2,0,0,2,0,1,0,0,0
"B230112G18Rik",0,0,0,3,0,2,0,2,1,1
"B230112J18Rik",0,0,0,0,0,0,0,0,0,0
"B230118H07Rik",1196,1191,1176,2052,768,898,991,1309,1356,1788
"B230119M05Rik",0,4,1,2,3,1,3,6,0,0
"B230206H07Rik",27,33,32,36,39,27,22,47,79,81
"B230206L02Rik",9,10,6,24,13,11,22,7,22,30
"B230208B08Rik",0,4,0,1,1,0,0,0,3,0
"B230208H11Rik",9,10,11,39,11,13,8,18,9,15
"B230216G23Rik",50,51,48,112,41,48,49,54,72,76
"B230216N24Rik",8,6,7,8,9,5,5,6,13,11
"B230217C12Rik",1364,1248,1293,2338,961,1064,1092,1319,1298,1906
"B230217O12Rik",16,22,15,43,23,20,19,14,36,27
"B230219D22Rik",6522,6252,5817,11464,4374,4745,5290,5497,5666,7928
"B230307C23Rik",76,48,69,132,62,88,47,43,66,66
"B230312C02Rik",8,5,8,12,9,4,15,4,16,10
"B230317F23Rik",6,11,13,16,7,10,19,3,6,5
"B230319C09Rik",4,9,2,13,9,6,10,4,8,9
"B230322F03Rik",20,17,15,44,12,20,16,18,26,35
"B230323A14Rik",3,2,1,3,10,2,14,3,17,4
"B230325K18Rik",93,64,87,181,84,81,76,80,110,150
"B230344G16Rik",7,17,18,22,9,7,12,8,13,22
"B230354K17Rik",711,690,663,1307,521,567,626,634,703,976
"B230359F08Rik",0,0,0,0,0,0,0,0,0,0
"B230364G03Rik",0,0,0,0,0,0,0,0,0,1
"B230369F24Rik",195,190,175,365,123,145,144,147,147,194
"B230377A18Rik",5,10,10,11,7,6,6,3,12,16
"B230398E01Rik",10,5,8,5,8,12,1,14,13,5
"B2m",1040,1067,914,2424,799,850,1078,1013,1382,1575
"B330016D10Rik",136,108,132,280,86,102,104,140,158,210
"B3galnt1",1000,991,833,1829,728,693,773,901,961,1330
"B3galnt2",597,563,589,1127,570,639,620,425,466,653
"B3galt1",1624,1357,1358,2682,1148,1132,1326,1366,1614,1986
"B3galt2",1162,1089,1029,1861,1168,1158,1224,1058,1117,1469
"B3galt4",36,24,48,92,20,20,23,34,32,38
"B3galt5",1265,1235,1128,2149,872,683,942,1181,1682,1986
"B3galt6",210,205,201,438,167,157,171,214,239,340
"B3gat1",1231,1141,1125,2556,1099,897,1117,1128,1563,1684
"B3gat2",710,738,694,1247,572,595,667,547,689,859
"B3gat3",890,914,903,2041,765,717,821,989,1277,1583
"B3glct",534,536,542,1058,457,431,484,550,572,637
"B3gnt2",2,2,0,1,0,1,0,4,2,1
"B3gnt3",0,0,1,0,2,2,0,1,0,0
"B3gnt4",2,2,2,12,1,0,1,5,2,2
"B3gnt5",1679,1444,1830,2738,1015,1229,1266,1348,1169,1918
"B3gnt6",0,0,2,4,2,2,2,1,3,1
"B3gnt7",4,2,1,7,5,0,2,1,6,5
"B3gnt8",8,9,7,9,0,3,3,7,3,12
"B3gnt9",42,49,51,100,32,24,34,37,63,48
"B3gntl1",94,73,92,138,76,76,70,61,85,92
"B430010I23Rik",4,3,2,2,2,5,0,11,3,5
"B430119L08Rik",0,0,0,0,0,1,0,1,0,0
"B430203G13Rik",2,2,2,1,6,3,2,4,4,1
"B430212C06Rik",5,4,2,11,11,4,7,3,5,4
"B430218F22Rik",6,13,4,8,6,3,5,4,4,9
"B430219N15Rik",1,0,0,2,0,1,5,0,0,0
"B430305J03Rik",12,11,9,21,11,2,6,18,19,10
"B430306N03Rik",2,4,1,4,2,5,2,3,2,9
"B430319H21Rik",0,0,1,0,0,1,0,3,0,2
"B4galnt1",720,673,726,1858,622,621,649,614,871,1042
"B4galnt2",0,0,0,0,0,0,0,0,0,0
"B4galnt3",7,9,16,33,16,5,11,18,17,34
"B4galnt4",592,601,552,1417,527,578,499,435,609,711
"B4galt1",122,139,114,329,95,98,93,109,173,166
"B4galt2",303,268,236,646,188,224,220,290,286,378
"B4galt3",500,485,466,1307,486,579,487,502,559,783
"B4galt4",502,506,527,1096,348,391,452,461,489,715
"B4galt5",1302,1239,1208,2922,893,1027,1036,1214,1366,1757
"B4galt6",7690,7188,6405,12465,5273,5616,6178,6903,7533,10042
"B4galt7",320,307,339,574,209,228,245,256,378,400
"B4gat1",1229,1250,1197,2724,1039,1021,1114,1401,1539,2118
"B530045E10Rik",0,0,0,0,0,0,0,0,0,0
"B630005N14Rik",1777,1634,1472,2944,1311,1361,1571,1389,1365,2056
"B630019A10Rik",1,0,2,0,2,0,2,1,3,0
"B630019K06Rik",721,593,535,1177,569,422,657,667,1050,1067
"B830012L14Rik",5,0,5,9,1,2,1,4,4,1
"B930036N10Rik",2,7,3,3,1,7,9,2,14,1
"B930041F14Rik",0,0,0,0,0,0,0,0,0,0
"B930082K07Rik",12,12,15,34,13,9,16,21,18,22
"B930094E09Rik",3,11,7,26,1,7,8,8,11,11
"B930095G15Rik",363,365,298,668,278,282,312,308,470,466
"B9d1",202,210,172,469,131,152,150,179,224,288
"B9d1os",1,2,3,0,0,2,3,0,5,3
"B9d2",50,58,26,153,25,55,40,48,70,83
"Baalc",381,422,273,646,272,248,324,443,714,741
"Baat",3,5,6,13,4,3,4,7,5,1
"Babam1",833,846,749,1862,790,754,784,943,1187,1416
"Bace1",3248,3137,2943,6076,2113,2101,2411,2771,3223,4235
"Bace2",52,72,43,155,34,42,37,62,54,93
"Bach1",713,670,649,1352,493,505,554,727,754,817
"Bach2",423,389,355,700,191,202,207,408,410,514
"Bach2it1",0,1,1,0,0,0,0,0,0,1
"Bach2os",1,0,1,1,0,0,0,1,2,3
"Bad",156,170,136,451,130,140,117,195,250,275
"Bag1",2075,2124,1830,4076,1546,1620,1857,2057,2507,3227
"Bag2",154,154,106,317,115,89,126,149,167,219
"Bag3",311,294,332,615,290,265,285,409,495,576
"Bag4",2630,2343,1990,4391,2000,2162,2325,2531,2633,3704
"Bag5",1247,1047,1104,2445,962,1083,1067,1204,1314,1784
"Bag6",2188,2087,2011,5047,1800,1836,1949,2222,2770,3633
"Bahcc1",616,635,447,1306,423,468,440,558,694,854
"Bahd1",371,363,319,826,324,325,308,421,508,618
"Baiap2",2410,2365,2685,4977,1847,1966,1963,2147,2112,3030
"Baiap2l1",23,53,27,128,15,12,12,39,99,40
"Baiap2l2",3,5,0,13,2,1,0,4,2,1
"Baiap3",103,60,8,60,149,9,127,38,257,176
"Bak1",166,186,171,407,108,132,114,167,181,187
"Bambi",74,89,51,177,59,81,92,93,93,134
"Bambi-ps1",5,20,12,17,0,6,6,7,11,15
"Banf1",381,379,338,872,240,269,306,315,401,633
"Banf2",0,0,0,0,0,0,0,0,0,0
"Banf2os",0,1,2,0,0,1,0,0,0,2
"Bank1",5,7,5,8,6,4,6,7,9,8
"Banp",344,364,487,688,304,325,431,405,387,499
"Bap1",1840,1801,1612,4079,1433,1574,1539,1848,2171,3039
"Bard1",3,3,7,13,5,7,11,8,27,23
"Barhl1",188,160,168,348,166,158,161,154,245,240
"Barhl2",853,935,845,1748,612,655,572,821,753,999
"Barx1",0,0,0,0,0,0,0,0,0,0
"Barx2",20,20,14,28,12,4,11,8,19,12
"Basp1",655,462,197,562,872,104,767,275,1399,847
"Batf",1,0,0,4,0,0,0,0,4,4
"Batf2",2,6,4,19,4,4,6,2,5,11
"Batf3",1,3,1,1,0,0,3,2,2,1
"Bax",170,174,150,467,112,104,126,135,147,229
"Baz1a",43,54,35,60,28,27,37,30,30,45
"Baz1b",4557,4609,4223,7753,3744,4185,4200,4996,5291,6909
"Baz2a",2115,2263,1911,4074,1687,2001,1723,1775,2183,2657
"Baz2b",2197,2078,1904,3381,1720,2161,1852,2004,2190,2734
"BB014433",0,0,0,0,0,1,0,0,0,0
"BB019430",0,0,0,0,0,0,0,0,0,0
"BB031773",36,37,30,89,50,45,39,41,39,71
"BB218582",23,28,24,52,20,22,33,28,17,33
"BB287469",0,0,0,0,0,0,0,0,0,0
"BB365896",34,34,27,34,21,32,18,18,20,27
"BB557941",0,1,2,0,0,3,4,0,1,4
"Bbc3",72,72,55,145,67,52,47,47,51,79
"Bbip1",1403,1472,1278,2265,939,956,1055,1242,1236,1753
"Bbox1",250,237,194,466,203,170,241,326,395,411
"Bbs1",516,529,480,1181,388,378,443,453,596,676
"Bbs10",154,158,141,297,99,87,96,142,186,202
"Bbs12",84,68,74,133,42,41,54,67,67,124
"Bbs2",494,498,527,1001,510,541,534,490,590,728
"Bbs4",1282,1279,1212,2399,1043,989,1092,1268,1405,1889
"Bbs5",327,317,349,715,306,281,278,269,279,384
"Bbs7",682,660,572,1166,511,569,560,516,578,764
"Bbs9",307,370,322,710,249,188,313,327,374,552
"Bbx",1311,1278,967,2067,1082,1188,1258,1695,2015,2234
"BC001981",2,1,1,1,4,1,2,0,0,2
"BC002059",310,301,258,523,264,264,300,303,251,418
"BC002163",450,579,410,1305,344,386,379,466,523,742
"BC002189",0,0,0,0,0,0,0,0,0,0
"BC003331",2104,1998,1979,3359,1489,1538,1709,1806,1888,2661
"BC003965",584,596,575,1149,395,455,508,569,606,819
"BC004004",901,929,879,2112,740,724,798,905,1049,1373
"BC005537",7794,7527,7447,13851,5698,6286,6781,7456,7859,10823
"BC005561",977,1065,998,1414,736,940,863,627,717,856
"BC005624",1973,1776,1843,3481,1420,1538,1586,1948,2021,2910
"BC006965",8,9,6,24,5,23,20,4,27,17
"BC016548",4,0,0,1,2,6,0,3,3,0
"BC016579",4,4,5,16,7,2,3,1,8,20
"BC017158",372,391,402,776,323,328,331,343,368,485
"BC017643",325,349,330,792,309,319,275,287,402,538
"BC018473",1,2,3,6,1,2,2,0,1,1
"BC021614",0,2,2,2,4,0,4,0,1,1
"BC021767",0,0,1,1,0,1,0,0,2,1
"BC021785",3,4,4,2,0,4,0,3,2,4
"BC021891",46,39,23,78,24,18,20,32,52,49
"BC022687",53,62,61,176,52,38,42,61,85,112
"BC022960",127,139,143,238,156,205,140,97,80,146
"BC023105",1,2,1,3,0,3,0,4,1,2
"BC023719",280,286,226,513,222,196,243,304,336,432
"BC023829",1194,1107,1069,2639,914,909,1105,1049,1307,1637
"BC024139",3,2,1,9,8,3,14,9,15,8
"BC024978",217,222,186,476,194,187,206,236,230,286
"BC025446",0,0,0,0,0,0,0,0,0,0
"BC025920",105,117,94,199,82,86,88,118,92,171
"BC026585",156,175,129,323,101,132,135,257,295,382
"BC027072",0,0,0,1,1,0,0,0,4,0
"BC027231",230,237,209,473,160,218,193,198,191,272
"BC028471",0,2,1,1,0,0,0,0,2,0
"BC028528",51,70,45,55,29,41,46,39,50,62
"BC028777",1,0,0,2,2,1,0,0,0,0
"BC029214",423,429,444,950,334,397,322,424,414,659
"BC029722",484,481,415,911,393,395,441,514,737,838
"BC030336",2600,2464,2279,4581,1936,2019,2304,2308,2670,3280
"BC030499",41,30,11,24,53,18,35,8,37,24
"BC030500",38,33,13,43,30,18,34,22,59,54
"BC030867",3,3,2,12,2,3,5,3,12,2
"BC030870",0,0,1,0,1,0,1,0,0,0
"BC031181",2073,2162,1949,4272,1367,1572,1847,2107,2234,3077
"BC034090",95,125,75,216,99,83,86,73,137,100
"BC035044",3,6,3,9,3,7,8,3,6,9
"BC035947",12,5,1,2,13,0,14,4,36,13
"BC037032",40,25,24,65,29,40,20,18,25,39
"BC037034",408,446,459,1020,383,426,399,367,459,630
"BC037039",71,81,49,174,50,56,42,113,104,145
"BC039771",3,1,3,7,4,1,1,3,2,1
"BC039966",5,6,6,6,2,4,1,7,4,2
"BC043934",3,7,1,19,9,1,2,4,7,12
"BC046251",14,9,17,15,2,12,16,9,6,17
"BC046401",0,1,1,0,0,0,0,0,0,0
"BC048403",282,220,258,473,202,209,218,249,258,299
"BC048502",29,24,19,30,17,11,16,8,10,34
"BC048507",8,5,6,6,4,1,9,3,11,8
"BC048546",11,16,15,43,11,19,15,23,46,33
"BC048559",0,0,0,0,0,0,0,0,0,0
"BC048562",0,0,0,0,0,0,0,0,0,0
"BC048609",0,0,0,2,0,0,0,0,0,0
"BC048644",2,4,6,12,6,7,7,3,5,6
"BC048671",0,0,0,0,0,0,0,0,0,0
"BC048679",0,0,0,0,0,0,0,0,0,0
"BC049352",1,2,0,4,4,1,0,2,1,2
"BC049635",0,0,0,1,1,0,0,1,2,0
"BC049702",0,0,0,0,0,0,0,0,0,0
"BC049715",5,7,2,10,2,2,4,2,7,11
"BC049730",0,0,0,0,0,0,0,0,0,0
"BC049762",1,0,0,3,4,5,1,3,0,3
"BC050972",1,0,3,4,2,0,0,0,2,3
"BC051019",3,0,0,8,0,0,0,3,1,2
"BC051076",0,0,0,0,0,0,0,0,0,0
"BC051077",0,1,0,0,0,0,0,0,0,0
"BC051142",51,50,59,121,62,72,61,38,22,50
"BC051226",21,27,21,53,17,14,23,22,16,28
"BC051537",0,0,0,0,0,0,0,0,0,0
"BC051628",0,1,0,3,0,1,0,0,0,3
"BC051665",0,0,0,0,0,0,0,0,0,0
"BC052040",165,151,151,294,127,127,144,151,193,218
"BC053393",0,0,0,0,0,0,0,0,0,0
"BC055111",2,0,0,0,0,1,0,1,0,1
"BC055308",12,13,6,19,16,15,16,9,9,17
"BC055324",51,59,42,102,36,42,49,59,69,77
"BC055402",0,1,1,3,1,0,1,4,3,0
"BC061195",0,0,0,0,0,0,0,0,0,0
"BC061212",0,0,0,0,0,0,0,0,0,0
"BC061237",2,0,0,0,0,1,0,0,2,0
"BC064078",90,99,54,120,63,71,79,95,125,133
"BC065397",52,33,55,107,42,52,45,52,47,48
"BC065403",2,1,0,5,0,0,0,3,4,5
"BC067074",44,63,40,107,60,39,42,63,166,94
"BC068281",160,204,167,382,130,144,174,172,254,230
"BC080695",0,0,0,0,0,0,0,0,0,0
"BC085271",43,36,46,38,35,40,39,54,30,35
"BC089491",10,4,3,18,4,7,4,4,1,1
"BC089597",0,0,0,0,0,0,0,0,0,1
"BC094916",2,0,0,2,0,2,1,0,0,0
"BC100451",1,1,1,0,1,1,0,1,0,0
"BC100530",0,1,0,0,0,0,0,0,0,1
"BC106179",18,12,10,29,11,11,11,12,20,23
"BC107364",0,0,0,0,0,0,0,0,1,0
"BC117090",0,0,0,0,0,0,0,0,0,0
"BC147527",0,0,0,1,0,0,0,0,1,0
"Bcam",99,156,115,389,104,98,124,142,234,192
"Bcan",1581,1545,1571,3596,1486,1454,1543,1671,2265,2686
"Bcap29",1236,1252,1085,2042,1067,1085,1277,1271,1344,1929
"Bcap31",1435,1440,1269,3244,1000,1009,1157,1463,1667,2234
"Bcar1",2006,1974,2417,4487,1292,1481,1360,1780,1859,2774
"Bcar3",318,346,295,696,233,251,312,319,378,481
"Bcas1",2965,3049,2027,3840,1368,1133,1558,2330,3583,3709
"Bcas1os1",13,25,27,17,7,15,22,21,41,36
"Bcas1os2",1,5,0,3,0,2,1,4,4,14
"Bcas2",1678,1675,1475,3002,1303,1435,1493,1290,1388,2009
"Bcas3",1017,801,852,1790,757,749,906,994,1155,1520
"Bcas3os1",3,0,0,0,0,0,0,0,0,0
"Bcas3os2",0,0,0,1,0,0,0,0,0,0
"Bcat1",2212,1954,1786,3965,1630,1447,1763,2039,3192,3510
"Bcat2",212,231,203,463,150,195,160,187,187,296
"Bccip",1098,1110,1015,1840,825,904,962,1030,1026,1559
"Bcdin3d",55,89,76,157,45,46,51,69,74,104
"Bche",194,188,190,339,160,153,171,148,173,231
"Bckdha",357,354,333,927,259,224,236,382,468,615
"Bckdhb",725,681,630,1523,547,488,593,758,819,1298
"Bckdk",541,519,479,1264,404,422,405,601,709,983
"Bcl10",362,334,282,736,243,254,270,330,349,521
"Bcl11a",551,517,481,890,508,430,476,476,532,677
"Bcl11b",161,109,53,87,195,29,199,32,248,188
"Bcl2",713,586,608,1070,455,442,538,708,890,929
"Bcl2a1a",1,2,1,0,1,0,4,2,7,1
"Bcl2a1b",0,0,0,1,1,0,0,1,1,1
"Bcl2a1c",0,0,0,0,0,0,0,0,0,0
"Bcl2a1d",1,1,0,2,0,3,2,4,5,2
"Bcl2l1",1797,1887,1905,4091,1387,1357,1549,1911,2111,3073
"Bcl2l10",1,0,0,1,0,0,0,0,0,0
"Bcl2l11",297,319,232,618,218,222,208,165,260,280
"Bcl2l12",13,17,28,56,18,14,22,22,23,25
"Bcl2l13",1243,1160,1047,2513,805,860,891,1057,1260,1521
"Bcl2l14",0,0,0,0,0,0,0,0,0,0
"Bcl2l15",1811,1889,1834,2964,1084,1297,1257,1572,1237,2009
"Bcl2l2",3137,3033,2920,5939,2054,2232,2296,2737,3005,3986
"Bcl3",2,9,5,14,3,2,0,4,7,5
"Bcl6",1798,1662,1836,3902,1761,1995,2044,2072,1739,3090
"Bcl6b",21,26,25,59,18,28,16,45,35,45
"Bcl7a",2093,1998,2051,4369,1620,1821,1823,1969,2048,2918
"Bcl7b",877,899,883,1919,755,791,758,864,1023,1433
"Bcl7c",655,585,624,1368,482,603,546,606,588,772
"Bcl9",906,841,769,1853,771,778,789,806,844,1087
"Bcl9l",510,580,488,1413,465,504,493,529,641,829
"Bclaf1",6732,6377,6221,10608,5422,6230,6227,6045,6231,8671
"Bco1",1,4,1,2,1,0,2,1,0,0
"Bco2",16,33,13,28,16,13,12,23,27,39
"Bcor",697,643,515,1242,422,395,395,478,613,764
"Bcorl1",451,448,373,847,340,420,416,407,449,657
"Bcr",1458,1389,1269,2926,1145,1099,1272,1479,2046,2393
"Bcs1l",250,234,226,473,191,198,164,216,290,331
"Bdh1",1587,1397,1288,3081,782,931,825,967,1036,1483
"Bdh2",20,28,13,46,13,17,16,33,32,47
"Bdkrb1",0,2,1,4,0,0,0,4,6,1
"Bdkrb2",4,2,4,4,9,3,9,12,29,20
"Bdnf",492,445,510,848,429,542,602,365,396,542
"Bdp1",1829,1831,1699,2759,1455,1644,1747,1789,1729,2178
"BE692007",0,0,0,0,0,3,0,1,0,1
"Bean1",195,199,167,414,124,131,151,151,183,219
"Becn1",2058,1945,1993,4235,1624,1653,1729,1894,2089,2869
"Begain",209,181,160,343,261,139,202,206,387,320
"Bend3",124,143,101,269,84,72,82,138,162,179
"Bend4",149,138,102,259,129,88,131,121,174,151
"Bend5",22,27,25,40,25,15,30,16,58,30
"Bend6",10170,9565,8584,17189,8309,8700,9590,10129,10972,15517
"Bend7",77,41,44,105,52,37,75,42,117,77
"Best1",12,1,5,14,8,6,13,11,14,9
"Best2",0,0,0,0,0,1,0,0,0,0
"Best3",0,5,3,14,0,0,0,2,4,1
"Best4-ps",0,0,0,0,1,0,0,0,0,0
"Bet1",738,784,632,1332,402,451,619,840,653,1052
"Bet1l",294,300,290,692,247,265,238,303,367,493
"Bex1",637,629,528,1232,623,589,648,723,743,1130
"Bex2",2350,2187,1875,4138,1769,1611,1964,1986,2300,3298
"Bex4",502,460,426,736,286,348,410,398,347,630
"Bex6",0,0,0,1,0,0,0,0,0,0
"Bfar",1221,1155,1080,2320,864,951,979,1112,1079,1547
"Bfsp1",2,5,5,15,8,7,4,2,10,10
"Bfsp2",3,0,6,6,0,3,2,2,5,11
"Bglap",0,0,0,1,0,0,0,0,1,0
"Bglap2",0,0,0,0,1,0,0,0,0,0
"Bglap3",0,0,0,0,0,0,5,0,0,0
"Bgn",246,310,301,880,209,243,228,190,334,348
"Bhlha15",2,2,4,4,0,1,2,2,2,5
"Bhlha9",13,19,14,47,18,15,5,12,15,41
"Bhlhb9",1851,1761,1669,3286,1411,1428,1697,1708,1830,2616
"Bhlhe22",2533,2496,2497,4319,1745,2023,2208,2416,1768,2907
"Bhlhe23",0,0,0,0,1,0,0,0,0,0
"Bhlhe40",1681,1719,1350,3302,1531,1480,1552,1814,1943,2646
"Bhlhe41",1579,1417,1129,2408,1490,1338,1447,1296,1867,2267
"Bhmt",1,2,2,10,1,0,0,3,4,2
"Bhmt-ps1",0,0,0,0,0,0,0,0,0,0
"Bhmt2",2,0,0,0,1,0,0,0,0,3
"Bicc1",214,197,175,431,125,149,141,165,226,264
"Bicd1",2907,2492,2443,4113,2100,2322,2478,2384,2580,3244
"Bicd2",1682,1589,1707,3123,1063,1149,1298,1512,1632,1919
"Bid",49,54,30,105,41,23,48,53,97,71
"Bik",1,1,2,2,1,1,2,1,3,8
"Bin1",2873,2922,2441,6112,2437,2517,2334,2879,3405,4296
"Bin2",48,29,41,76,31,33,36,47,51,49
"Bin3",113,120,113,267,75,97,102,95,121,138
"Birc2",1871,1762,1954,3229,1394,1481,1569,1569,1653,2303
"Birc3",49,54,49,123,43,31,38,48,67,71
"Birc5",15,2,10,17,0,3,1,2,5,3
"Birc6",2696,2697,2077,4294,2120,2350,2768,3609,4793,4811
"Birc7",4,1,2,3,5,4,7,6,13,10
"Bivm",885,870,870,1607,657,742,771,793,941,1213
"Blcap",1640,1675,1488,3348,1322,1297,1384,1540,1953,2412
"Blk",0,0,2,0,0,0,0,0,0,0
"Blm",292,250,212,432,237,222,252,267,257,345
"Blmh",1832,1786,1547,3458,1385,1390,1508,1695,1913,2675
"Blnk",15,10,11,35,9,12,11,17,15,23
"Bloc1s1",20,19,19,39,21,8,8,13,27,32
"Bloc1s2",345,358,254,640,228,221,236,302,351,512
"Bloc1s2-ps",6,5,7,5,2,3,4,4,0,6
"Bloc1s3",113,147,125,317,97,114,108,156,212,270
"Bloc1s4",183,166,158,389,153,123,160,198,195,235
"Bloc1s5",344,344,285,748,261,304,312,386,447,576
"Bloc1s6",635,635,619,1290,460,535,564,587,747,913
"Bloc1s6os",1,2,0,5,0,2,0,0,2,1
"Bloodlinc",0,0,0,1,0,0,0,0,2,0
"Blvra",407,441,353,803,310,331,379,487,493,777
"Blvrb",86,96,68,171,52,77,77,51,92,141
"Blzf1",1247,1136,1127,2098,815,808,850,883,984,1398
"Bmf",207,187,175,429,108,115,118,159,121,168
"Bmi1",2468,2321,2130,4312,1905,2230,2298,2105,2066,3306
"Bmp1",1683,1940,1640,4537,1612,2084,1489,1042,1118,1477
